id,name,city,country,iata,icao,latitude,longitude,altitude,timezone,tz_timezone
9069,Shanghai Maglev Long Yang Road Station,Shanghai,China,,N,31.202854,121.558335,16,8,U
9070,Nuernberg Port,Nuernberg,Germany,,N,49.392222,11.061944,990,1,E
9071,NAS Alameda,Alameda,United States,NGZ,KNGZ,37.7861,-122.3186,10,-8,U
9072,Stein,Stein,Germany,,N,49.406324,11.003054,984,1,E
9073,Dippenricht Heliport,Dippenricht,Germany,,N,49.253972,11.363216,1400,1,E
9074,Lagoon Cove water aerodrome,Lagoon Cove,Canada,,N,50.6,-126.3167,0,-8,A
9075,Endelage West,Endelage,Denmark,,EKEL,55.75616,10.250716,0,1,E
9076,Flugplatz St. Johann in Tirol,St. Johann in Tirol,Austria,,LOIJ,47.517222,12.435833,2198,1,E
9077,Echo Bay water aerodrome,Echo Bay,Canada,,N,50.45,-126.29,0,-8,A
9078,Kingcome water aerodrome,Kingcome,Canada,,N,50.58,-128.11,0,-8,A
9079,Thalmaessing Waizenhofen,Thalmaessing,Germany,,EDPW,49.064444,11.208056,1893,1,E
9080,Tcentralny,Taganrog,Russia,,XRRC,47.246,38.84,183,4,N
9081,Buffalo Exchange Street Station,Buffalo,United States,,N,42.8783,-78.8738,600,-5,A
9082,Wilmington Amtrak Station,Wilmington,United States,ZWI,N,39.736667,-75.551667,0,-5,A
9083,Vagaru Island,Viceroy Resort,Maldives,,N,6.089305,73.203857,5,5,N
9084,Fort McMurray / Mildred Lake Airport,Fort McMurray,Canada,NML,CER4,57.0555992126,-111.573997498,318,-06:00,MDT
9085,Genoa Cruise Terminal,Genova,Italy,,N,44.40725,8.876301,0,1,E
9086,Suzhou Industrial Park Railway Station,Suzhou,China,,N,31.344444,120.706667,7,8,N
9087,Elkhart Municipal Airport,Elkhart,United States,EKI,KEKM,41.7193984985,-86.0031967163,237,-04:00,EDT
9088,Cochrane Airport,Cochrane,Canada,YCN,CYCN,49.105598449707,-81.013603210449,262,-06:00,MDT
9089,Estadual Arthur Siqueira Airport,Bragança Paulista,Brazil,BJP,SBBP,-22.979162,-46.537508,879,-03:00,-03
9090,Busselton Regional Airport,Busselton,Australia,BQB,YBLN,-33.6884231567,115.401596069,16,+08:00,AWST
9091,Srednekolymsk,Srednekolymsk,Russia,,UESK,67.2748,153.4258,98,12,N
9092,Garowe Airport,Garoowe,Somalia,GGR,HCMW,8.457942,48.567407,446,+03:00,EAT
9093,Salt Lake City Intermodal Hub,Salt Lake City,United States,,SLCR,40.762778,-111.908333,0,-7,A
9094,Thorny Bush Game Lodge Airport,Hoedspruit,South Africa,,N,-24.414722,31.165001,1900,2,U
9095,Inverell Airport,Inverell,Australia,IVR,YIVL,-29.888299942,151.143997192,812,+10:00,AEST
9096,Glen Innes Airport,Glen Innes,Australia,GLI,YGLI,-29.674999237061,151.68899536133,1046,+10:00,AEST
9097,Hangzhou Railway Station,Hangzhou,China,,N,30.246,120.1784,39,8,N
9098,Sorrento Valley Station,San Diego,United States,,N,32.903,-117.225,150,-8,A
9099,San Diego Union Station,San Diego,United States,,N,32.716944,-117.168611,50,-8,A
9100,Petersdorf,Ansbach,Germany,,EDQF,49.216,10.4026,1370,1,E
9101,Venice-Venezia Mestre,Venice,Italy,,N,45.48189,12.231923,0,1,E
9102,Immokalee Regional Airport,Immokalee,United States,IMM,KIMM,26.43320084,-81.40100098,11,-04:00,EDT
9103,Maranggo,Sulawesi Tenggara,Indonesia,,WA44,-5.76457,123.917,169,8,N
9104,Rancho San Simeon Airport,Cambria,United States,,66CA,35.607748,-121.110192,320,-8,A
9105,Port Canaveral,Brevard County,United States,,N,28.4113919,-80.6081066,0,-5,A
9106,Cococay,Ragged Island,Bahamas,,N,22.148056,-75.693333,0,-5,A
9107,Yichun Mingyueshan Airport,Yichun,China,YIC,ZSYC,27.8025,114.3062,131,+08:00,CST
9108,Costa maya port,Costa maya,Mexico,,N,18.714,-87.709,0,-6,U
9109,Costa maya port,Costa maya,Mexico,,N,18.714,-87.709,0,-6,U
9110,Fajardo,Fajardo,Puerto Rico,,N,18.32,-65.65,0,-4,U
9111,Billings field,Essex,Canada,,N,42.199,-82.465,650,-5,U
9112,Hiberico Offshore Platform,Cuidad del Carmen,Mexico,,N,19.398611,-92.016111,0,-6,A
9113,Alpha offshore platform,Cork,Ireland,,N,51.400377,-7.901464,0,0,E
9114,Peterhof Helicopter Landing area,Saint-Petersburg,Russia,,N,59.890529,29.894609,0,4,U
9115,Gogland Helicopter Landing,Gogland Island,Russia,,N,60.011662,27.008236,0,4,U
9116,New Carrollton Rail Station,New Carrollton,United States,ZRZ,N,38.948,-76.8719,39,-5,A
9117,Ship Channel Cay,Ship Channel Cay,Bahamas,,N,24.819302,-76.824331,0,-5,A
9118,Walkersville Train Depot,Walkersville,United States,,N,39.48618333333334,-77.35475,308,-5,A
9119,Seattle Pier 69 - Victoria Clipper,Seattle,United States,,N,47.613801,-122.354019,7,-8,A
9120,Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.183799743652,-77.507400512695,58,-04:00,EDT
9121,Mount Aso helipad,Aso,Japan,,N,32.884308,131.064638,1350,9,N
9122,Mount Aso helipad,Aso,Japan,,N,32.884308,131.064638,1350,9,N
9123,Kasongo-Lunda Airport,Kasongo-Lunda,Democratic Republic of the Congo,KGN,,-6.46811,16.80556,0,+01:00,WAT
9124,McMurdo Station Pegasus Field,McMurdo Station,Antarctica,,NZPG,-77.963333,166.524444,18,12,Z
9125,Klatovy,Klatovy,Czech Republic,,LKKT,49.418327,13.321944,1299,1,E
9126,Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.76959991,-87.85140228,230,-05:00,CDT
9127,Fortescue - Dave Forrest Aerodrome,Warrie Outcamp,Australia,KFE,YFDF,-22.290754,119.437143,473,+08:00,AWST
9128,Ephraim-Gibraltar Airport,Ephraim,United States,3D2,N,45.1354167,-87.1879444,773,-6,A
9129,Kangel Danda Airport,Kangel Danda,Nepal,,VNKL,27.41667,86.64167,6880,5.75,N
9130,Man Maya Airport,Khanidanda,Nepal,,VNKD,27.19028,86.77167,4435,5.75,N
9131,Talcha Airport,Rara National Park,Nepal,,VNT1,29.43,81,0,5.75,N
9132,Bajura Airport,Bājura,Nepal,BJU,VNBR,29.502000808716,81.668998718262,1310,+05:45,+0545
9133,Walkersville Turnaround,Frederick,United States,,N,39.4449,-77.4012,302,-5,A
9134,Airport Chara,Chara,Russia,,UIAR,56.912765,118.271007,671,10,N
9135,Tho Xuan Airport,Thanh Hóa,Vietnam,THD,VVTX,19.901667,105.467778,17,+07:00,+07
9136,Herning,Herning,Denmark,,EKHG,56.197224,9.147222,136,1,E
9137,Sonderlandeplatz Schleissheim,Schleissheim,Germany,,EDNX,48.239167,11.561389,1594,1,E
9138,Pinal Airpark,Marana,United States,MZJ,KMZJ,32.5106010437,-111.32800293,576,-07:00,MST
9139,Glendale Municipal Airport,Glendale,United States,GEU,KGEU,33.5269167,-112.2951389,1071,-7,N
9140,Safford Regional Airport,Safford,United States,SAD,KSAD,32.85480118,-109.6350021,968,-07:00,MST
9141,Verden Scharnhorst,Verden,Germany,,EDWV,52.965278,9.282778,144,1,E
9142,Mara North,Masai Mara,Kenya,,N,-1.142636,35.139856,5468,3,N
9143,Fort Lauderdale-Hollywood International Airport Station at Dania,Dania Beach,United States,,N,26.061933,-80.16565,9,-5,A
9144,Deerfield Beach Station,Deerfield Beach,United States,,N,26.316944,-80.122222,13,-5,A
9145,Lecheo,Korinthos,Greece,,N,37.92592,22.860228,60,2,E
9146,Solomon Airport,Solomon,Australia,SLJ,YSOL,-22.2554,117.7627,618,+09:30,ACST
9147,Bruck-Nittenau,Nittenau,Germany,,EDNM,49.2225,12.2967,1161,1,E
9148,Kerama Airport,Fukaji Shima,Japan,KJP,ROKR,26.1683006287,127.292999268,47,+09:00,JST
9149,Americana,Americana,Brazil,,SDAI,-22.7558,-47.269402,2085,-3,S
9150,Brussels Gare Centrale,Brussels,Belgium,,N,50.84548,4.357174,43,1,E
9151,Comino Airport,Comino,Malta,JCO,N,36.016,14.333,201,1,E
9152,Udine stazione,Udine,Italy,,N,46.04,13.14,1,1,E
9153,Bratislava Hlavna Stanica,Bratislava,Slovakia,,N,48.08,17.06,1,1,E
9154,Depati Parbo Airport,Sungai Penuh,Indonesia,,N,1.881071,101.442261,2000,7,U
9155,Kolosovka,Kolosovka,Russia,,N,56.2752,73.3641,100,7,U
9156,Ekibastuz airport,Ekibastuz,Kazakhstan,,UASB,51.5723,75.2613,776,6,N
9157,Znamenka airport,Znamenskoe,Russia,,N,57.1523,73.7512,432,7,E
9158,Tevriz airport,Tevriz,Russia,,N,57.5243,72.4653,456,7,U
9159,Besobe airport,Bestobe,Kazakhstan,,N,52.4986,73.1434,645,6,N
9160,Stepnogorsk airport,Stepnogorsk,Kazakhstan,,N,52.3575,71.7865,432,6,N
9161,Bekdash airport,Karabogaz,Turkmenistan,,N,41.5397,52.5711,12,5,U
9162,Adamovka,Adamovka,Russia,,UWOD,51.4929,59.92752,931,6,N
9163,Kvarkeno,Kvarkeno,Russia,,UWOH,52.078333,59.683333,305,6,U
9164,Sikeston Memorial Municipal Airport,Sikeston,United States,SIK,KSIK,36.898899078369,-89.561798095703,96,-05:00,CDT
9165,Nyngan Airport,Nyngan,Australia,NYN,YNYN,-31.551099777222,147.20300292969,173,+10:00,AEST
9166,Robertson Airport,Robertson,South Africa,ROD,FARS,-33.812198638916,19.902799606323,195,+02:00,SAST
9167,Puttgarden,Puttgarden,Germany,QUA,N,54.5,11.2167,0,1,E
9168,Sonevafushi,Sonevafushi,Maldives,,N,5.112336,73.07805,0,5,U
9169,Royal Island Resort,Royal Island Resort,Maldives,,N,5.162911,73.053578,0,5,U
9170,Royal Island Resort,Royal Island Resort,Maldives,,N,5.162911,73.053578,0,5,U
9171,Port of Belfast,Belfast,United Kingdom,BE2,N,54.6178,-5.9017,0,0,E
9172,Stranraer Ferry Port,Stranraer,United Kingdom,SR2,N,54.902,-5.027,0,0,E
9173,Oceano County Airport,Oceano,United States,L52,KL52,35.10147222,-120.62236111,14,-8,U
9174,Eupen - Rail,Eupen,Belgium,,N,50.3743,6.0201,1000,1,E
9175,Tetiaroa Airport,Atoll Tetiaroa,French Polynesia,TTI,NTTE,-17.013299942017,-149.58700561523,2,-10:00,-10
9176,Osnabrueck Hbf,Osnabrueck,Germany,,N,52.272778,8.061111,207,1,E
9177,Hannover Hbf,Hannover,Germany,,N,52.366667,9.716667,180,1,E
9178,Floyd Bennett Memorial Airport,Glens Falls,United States,GFL,KGFL,43.3412017822,-73.6102981567,99,-04:00,EDT
9179,Saratoga County Airport,Ballston Spa,United States,5B2,K5B2,43.050722,-73.861638,433,-5,A
9180,Burrello-Mechanicville Airport,Mechanicville,United States,K27,N,42.893133,-73.66845,195,-5,A
9181,Tampa Padang Airport,Mamuju,Indonesia,MJU,WAWJ,-2.583333,119.033333,14,+08:00,WITA
9182,Cape Gloucester Airport,Warimo,Papua New Guinea,CGC,AYCG,-5.458965,148.432417,23,+10:00,+10
9183,Martin State Airport,Baltimore,United States,MTN,KMTN,39.325699,-76.413803,6,-04:00,EDT
9184,Lincoln Regional Airport Karl Harder Field,Lincoln,United States,LHM,KLHM,38.9091667,-121.3513333,121,-8,A
9185,Fostoria Metropolitan Airport,Fostoria,United States,FZI,KFZI,41.1908333,-83.3930833,752,-5,A
9186,Eastern Slopes Regional,Fryeburg,United States,IZG,KIZG,43.9911389,-70.9478889,455,-5,A
9187,Coral Creek,Placida,United States,,FA54,26.8537417,-82.2526028,8,-5,A
9188,Lakefront Airport,New Orleans,United States,NEW,KNEW,30.042400360107,-90.028297424316,2,-05:00,CDT
9189,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,United States,COE,KCOE,47.77429962,-116.8199997,707,-07:00,PDT
9190,Beaumont Municipal Airport,Amelia,United States,BMT,KBMT,30.0706996918,-94.2157974243,9,-05:00,CDT
9191,Vermilion Regional Airport,Danville,United States,DNV,KDNV,40.19919968,-87.59590149,212,-07:00,PDT
9192,Varberg Railway Station,Varberg,Sweden,,N,57.107118,12.2520907,0,1,E
9193,Coonabarabran Airport,Coonabarabran,Australia,COJ,YCBB,-31.332500457764,149.26699829102,645,+10:00,AEST
9194,Toronto Union Station,Toronto,Canada,,N,43.645278,-79.380556,249,-5,A
9195,Windsor Station,Windsor,Canada,,N,42.3254,-83.0092,623,-5,A
9196,Dearborn Amtrak Station,Dearborn,United States,,N,42.312222,-83.198611,591,-5,A
9197,Merritt Island Airport,Merritt Island,United States,COI,KCOI,28.3416004181,-80.6855010986,1,-04:00,EDT
9198,Valkaria Municipal,Valkaria,United States,X59,N,27.9608611,-80.5583333,26,-5,A
9199,Space Coast Regional Airport,Titusville,United States,TIX,KTIX,28.514799118042,-80.799201965332,10,-04:00,EDT
9200,Sebastian Municipal,Sebastian,United States,X26,N,27.81325,-80.4955833,21,-5,A
9201,Terrace Bay Airport,Omega,Namibia,TCY,FYTE,-19.9713,13.0249,9,+02:00,CAT
9202,Nxabega Airstrip,Nxabega,Botswana,,FB57,-19.5147,22.77665,3100,2,U
9203,Kelani-Peliyagoda Seaplane Base,Colombo,Sri Lanka,KEZ,,6.95,79.93,0,+05:30,+0530
9204,Polgolla Reservoir Seaplane Base,Kandy,Sri Lanka,KDZ,,7.3251,80.6422,448,+05:30,+0530
9205,Bumi,Bumi Hills,Zimbabwe,,FVBM,-16.81685727384918,28.348887920401467,1633,2,N
9206,Priv,Lagos,Portugal,,N,37.096744,-8.663535,0,0,E
9207,Warnervale Airport,Warnervale Airport,Australia,,YWVA,-33.240833,151.427778,25,10,U
9208,Boat,Hati,Haiti,,N,19.15,-73,0,-5,N
9209,Boat,Hati,Haiti,,N,19.1,-73,0,-5,N
9210,Cartitas,Hati,Haiti,,N,18.55,-72.3,50,-5,N
9211,Boat,Hati,Haiti,,N,19,-73,0,-5,N
9212,Hospital,Port Au Prince,Haiti,,N,18.5501,-72.3001,50,-5,N
9213,Clinic,Saint Marc,Haiti,,N,19.1001,-72.7001,30,-5,N
9214,Village,Dodard,Haiti,,N,19.0661,-72.3001,2639,-5,N
9215,Bouarfa International,Bouarfa,Morocco,,GMFB,32.518889,-1.9775,3564,0,N
9216,Beijing West Railway Station,Beijing,China,,N,39.8955463,116.3201722,167,8,N
9217,Hung Hom Railway Station,Hong Kong,Hong Kong,,N,22.303067,114.18152699999996,39,8,N
9218,Nyeri Airport,Nyeri,Kenya,NYE,HKNI,-0.36441400647163,36.978485107422,1776,+03:00,EAT
9219,Angaga Seaplane Dock,Alifu Dhaalu Atoll,Maldives,,N,3.652859,72.824086,2,5,N
9220,Madoogali Seaplane Dock,Alifu Atoll,Maldives,,N,4.0956,72.753439,2,5,N
9221,Effingham Memorial Airport,Effingham,United States,1H2,KEFH,39.07,-88.534,585,-6,A
9222,Stoke,Stoke-on-Trent,United Kingdom,,N,53,2.18333,500,0,E
9223,Tobermory Dock,Tobermory,Canada,,N,45.2578121,-81.6637838,1335,-5,A
9224,South Baymouth Docks,South Baymouth,Canada,,N,45.5564479,-82.0071535,1335,-5,A
9225,Aji Pangeran Tumenggung Pranoto International Airport,Samarinda,Indonesia,AAP,WALS,-0.374448,117.249392,22,+08:00,WITA
9226,Flying Cloud Airport,Eden Prairie,United States,FCM,KFCM,44.8272018433,-93.4570999146,276,-05:00,CDT
9227,Likoma Island Airport,Likoma Island,Malawi,LIX,FWLK,-12.075833,34.737222,487,+02:00,CAT
9228,Johnson County Executive Airport,Kansas City,United States,OJC,KOJC,38.84759903,-94.73760223,334,-05:00,CDT
9229,Sigiriya Air Force Base,Sigiriya,Sri Lanka,GIU,VCCS,7.95666980743,80.7285003662,192,+05:30,+0530
9230,Westbahnhoff,Vienna,Austria,XWW,N,48.196667,16.337778,600,1,E
9231,York Mills GO Bus Terminal,York Mills,Canada,,N,43.745,-79.406389,449,-5,A
9232,Neumünster Airport,Neumünster,Germany,EUM,EDHN,54.079444885254,9.9413890838623,21,+02:00,CEST
9233,Tak Airport,Tak,Thailand,TKT,VTPT,16.895999908447,99.253303527832,145,+07:00,+07
9234,Marshall Aiport,Marshall,United States,,N,44.4469,95.7883,354,8,A
9235,Meedhuffushi Seaplane dock,Meedhuffushi Island,Maldives,,N,3.003899,73.000696,0,5,U
9236,Lebel-sur-Quevillon Airport,Lebel-sur-Quévillon,Canada,YLS,CSH4,49.0303001404,-77.0171966553,292,-04:00,EDT
9237,Huronia,Midland,Canada,YEE,CYEE,44.684722,-79.929167,773,-5,A
9238,Markham,Markham,Canada,NU8,CNU8,43.935278,-79.263333,807,-5,A
9239,Stanhope,Haliburton,Canada,ND4,CND4,45.110833,-78.64,1066,-5,A
9240,Lindsay,Lindsay,Canada,NF4,CNF4,44.364722,-78.783889,895,-5,A
9241,Niagara District Airport,St. Catharines,Canada,YCM,CYSN,43.191699981689,-79.171699523926,97,-04:00,EDT
9242,Apopka,Orlando,United States,X04,N,28.707222,-81.581667,143,-5,A
9243,Edenvale,Edenvale,Canada,,CNV8,44.438889,-79.965278,718,-5,A
9244,Orillia,Orillia,Canada,,CNJ4,44.683333,-79.316667,725,-5,A
9245,Holland Landing,Holland Landing,Canada,,CLA4,44.089444,-79.495,855,-5,A
9246,Chatham Kent Airport,Chatham,Canada,XCM,CYCK,42.3064002991,-82.0819015503,198,-04:00,EDT
9247,Parry Sound Area Municipal Airport,Parry Sound,Canada,YPD,CNK4,45.2575,-79.829697,253,-04:00,EDT
9248,Saugeen,Hanover,Canada,,CYHS,44.158056,-81.063333,940,-5,A
9249,Brandywine Airport,West Goshen Township,United States,OQN,KOQN,39.5924,-75.3455,466,-5,A
9250,Batoka,Livingston,Zambia,,N,-17.53,25.5,3235,2,U
9251,Manassas Regional Airport/Harry P. Davis Field,Manassas,United States,MNZ,KHEF,38.72140121,-77.51540375,58,-04:00,EDT
9252,Texas Gulf Coast Regional,Angleton,United States,,KLBX,29.1086389,-95.4620833,25,-6,A
9253,Bubovice,Bubovice,Czech Republic,,LKBU,49.974422,14.180801,1385,1,E
9254,Shenzhen Railway Station,Shenzhen,China,,N,22.5344,114.1121,67,8,N
9255,Rakkestad Flyplass,Rakkestad,Norway,,ENRK,59.3975,11.3469,381,1,E
9256,Johnstown Amtrak,Johnstown,United States,,N,40.3297222,-78.9222222,1142,-5,A
9257,Harvey Field S43,Snohomish WA,United States,,N,47.904451,-122.102529,22,-8,A
9258,Urgup,Urgup,Turkey,,N,38.606239,34.860276,4000,2,E
9259,Dolo Ado,Dolo Ado,Ethiopia,,N,4.175858,42.034083,630,3,U
9260,AYaou,Yaou,French Guiana,,N,3.724286,-53.974698,0,-3,N
9261,Camop,Camopi,French Guiana,,N,3.17004,-52.337801,0,-3,N
9262,CApat,Croisee d Apatou,French Guiana,,N,5.04305,-54.0425,0,-3,N
9263,Citro,Citron,French Guiana,,N,4.730072,-53.95158,0,-3,N
9264,DieuM,Dieu Merci,French Guiana,,N,4.782964,-53.260539,0,-3,N
9265,Dorli,Dorlin,French Guiana,,N,3.7353,-53.5287,0,-3,N
9266,Elyse,Elysee,French Guiana,,N,4.75,-54.05,0,-3,N
9267,Herap,Morsbach,France,,N,49.160592,6.864892,0,1,E
9268,OSMSE,Saint Elie,French Guiana,,N,4.81444,-53.28833,0,-3,N
9269,Prevo,Remire,French Guiana,,N,4.89333,-52.29222,0,-3,N
9270,Sisli Belediyesi Evlendirme Dairesi Heliport,Istanbul,Turkey,,N,41.0410805,28.9923138,100,2,E
9271,Kadikoy Ispark Heliport,Istanbul,Turkey,,N,40.989305,29.018833,100,2,E
9272,Bingöl Çeltiksuyu Airport,Bingöl,Turkey,BGG,LTCU,38.8592605591,40.5959625244,1068,+03:00,+03
9273,Kastamonu Airport,Kastamonu,Turkey,KFS,LTAL,41.31420135498,33.795799255371,1072,+03:00,+03
9274,Okawango Lodge,Okawango,Botswana,,N,-19.25,23.09,3100,2,N
9275,Kai Tak,Hong Kong,Hong Kong,,HKGX,22.317883,114.202108,50,8,U
9276,Elstree,Elstree,United Kingdom,,EGTR,51.4807,-0.00093,250,0,E
9277,Sandtoft Airfield,Sandtoft,United Kingdom,,EGCF,53.559444,-0.858332,11,0,E
9278,Bourne Park,Hurtsbourne Tarrant,United Kingdom,,N,51.264449,-1.461975,550,0,E
9279,Hite Airport,Hanksville,United States,UT3,N,37.8916547,-110.3840289,3840,-7,A
9280,Dieppe Ferry Port,Dieppe,France,,N,49.933616,1.088039,0,1,E
9281,Newhaven Ferry Port,Newhaven,United Kingdom,,N,50.790385,0.054551,0,0,E
9282,Ollantaytambo Train Station,Ollantaytambo,Peru,,N,-13.263155,-72.270291,9160,-5,N
9283,Aguas Calientes Train Station,Aguas Calientes,Peru,,N,-13.1556,-72.5238,6693,-5,N
9284,Poroy Train Station,Cusco,Peru,,N,-13.4944,-72.0421,11710,-5,N
9285,Aberdeen Harbour,Aberdeen,United Kingdom,,N,57.13967,-2.07467,0,0,E
9286,Lerwick Harbour,Lerwick,United Kingdom,,N,60.15,-1.13333,0,0,E
9287,Torshavn Harbour,Torshavn,Faroe Islands,,N,62.0057,-6.7717,0,0,E
9288,Seydisfjordur,Seydisfjordur,Iceland,,N,65.26016,-14.00905,0,0,E
9289,Queen Street Station,Glasgow,United Kingdom,GLQ,N,55.8622,-4.2512,50,0,E
9290,Torit,Torit,South Sudan,,HSTR,4.411111,32.578889,2018,3,N
9291,Falmouth Port,Falmouth,Jamaica,,N,18.492762,-77.649675,0,-5,N
9292,Cozumel Port,Cozumel,Mexico,,N,20.510439,-86.94925,0,-6,A
9293,Philipsburg Port,Philipsburg,Netherlands Antilles,,N,18.012868,-63.045242,0,-4,N
9294,Basseterre Port,Basseterre,Saint Kitts and Nevis,,N,17.290464,-62.709473,0,-4,N
9295,Charlotte Amalie Port,Charlotte Amalie,Virgin Islands,,N,18.335431,-64.926824,0,-4,N
9296,San Juan Port,San Juan,Puerto Rico,,N,18.458992,-66.097693,0,-4,N
9297,Santa Barbara Train Station,Santa Barbara,United States,,N,34.413611,-119.691667,8,-8,A
9298,Eugene Amtrak Station,Eugene,United States,,N,44.055062,-123.092372,426,-8,A
9299,Lincolnville GO Station,Lincolnville,Canada,,N,43.995278,-79.233333,873,-5,A
9300,Mormugao-Goa Port,Mormugao,India,,N,15.4,73.8,0,5.5,N
9301,Cochin Port,Cochin,India,,N,9.58,76.14,0,5.5,N
9302,Penang Cruise Terminal,Penang,Malaysia,,N,5.418828,100.345804,0,8,N
9303,Port Klang-Kuala Lumpur Cruise Terminal,Port Klang,Malaysia,,N,2.984629,101.336839,0,8,N
9304,Singapore Cruise Terminal,Singapore,Singapore,,N,1.264185,103.819821,0,8,N
9305,Shelby County Airport,Shelbyville,United States,2H0,K2H0,39.410556,-88.845556,550,-6,A
9306,Illinois Terminal,Champaign,United States,,N,40.1155,-88.2411,732,-6,A
9307,Mattoon Amtrak,Mattoon,United States,,N,39.4828,-88.3759,733,-6,A
9308,Lüliang Airport,Luliang,China,LLV,ZBLL,37.683333,111.142778,0,+08:00,CST
9309,Delft Central,Delft,Netherlands,,N,52.006667,4.356667,0,1,E
9310,Daocheng Yading Airport,Daocheng,China,DCY,ZUDC,29.323056,100.053333,4410,+08:00,CST
9311,Gannan Xiahe Airport,Xiahe,China,GXH,ZLXH,34.8105,102.6447,3203,+08:00,CST
9312,Komandoo,Komandoo,Maldives,,N,5.494003,73.424183,0,5,N
9313,Komandoo,Komandoo,Maldives,,N,5.494003,73.424183,0,5,N
9314,Meck Island Airstrip,Meck Island,Marshall Islands,,N,9,167.726944,10,12,Z
9315,Sormovo,Nizhny Novgorod,Russia,,XUDS,56.1906,43.4742,210,4,N
9316,Grand Canyon West Airport,Peach Springs,United States,1G4,N,35.899904,-113.815674,4813,-7,A
9317,Vangso,Vangso,Sweden,,ESSZ,59.13333,17.25,10,1,E
9318,Yaroslavsky Station,Moscow,Russia,,N,55.776,37.658,400,4,N
9319,Railway Station,Perm,Russia,,N,58.0203,56.2525,558,6,N
9320,Railway Station,Novosibirsk,Russia,,N,55.0188,82.9339,531,7,N
9321,Railway Station,Ulan Bator,Mongolia,,N,47.92,106.92,4300,8,N
9322,Main Station,Beijing,China,,N,39.9,116.421,130,8,N
9323,Railway Station,Irkutsk,Russia,,N,52.3122,104.2958,1305,9,N
9324,Kuredu ,Kuredu,Maldives,,N,5.3244,73.3756,10,5,U
9325,Heliport NUS,Umea,Sweden,,N,63.817,20.2981,100,1,E
9326,Heliport SU,Sundsvall,Sweden,,N,62.4077,17.3024,10,1,E
9327,Comiso Airport,Comiso,Italy,CIY,LICB,36.994601,14.607182,189,+02:00,CEST
9328,Leroo La Tau,Leroo La Tau,Botswana,,N,-20.422617,24.517433,1000,2,U
9329,Xaxanaka,Xaxanaka,Botswana,,N,-19.198083,23.431383,1000,2,U
9330,Xugana,Xugana,Botswana,,N,-19.068,23.10015,1000,2,U
9331,Nxamaseri,Nxamaseri,Botswana,,N,-18.597283,21.999267,1000,2,U
9332,Kwando,Kwando,Botswana,,N,-18.208717,23.396733,1000,2,U
9333,Boston North Station,Boston,United States,,N,42.366235,-71.061122,141,-5,A
9334,Rockport Station,Rockport,United States,,N,42.6558328,-70.6266667,77,-5,A
9335,Salem Station,Salem,United States,,N,42.5249995,-70.8958333,26,-5,A
9336,Salem Ferry Dock,Salem,United States,,N,42.522421,-70.881607,26,-5,A
9337,Long Wharf,Boston,United States,,N,42.36024,-71.048105,16,-5,A
9338,Joliet Union Station,Joliet,United States,,N,41.5244,-88.0795,532,-6,A
9339,Laraway Road,New Lenox,United States,,N,41.485,-87.9596,703,-6,A
9340,Lasalle Station,Chicago,United States,,N,41.875,-87.632,592,-6,A
9341,Waterloo International,London,United Kingdom,,N,51.5031,-0.1147,10,0,E
9342,Norfolk Station,Norfolk,United States,,N,36.843233,-76.275952,16,-5,A
9343,London Railway Station,London,Canada,,N,42.9819,-81.2464,0,-5,A
9344,Gloucester Station,Gloucester,United States,,N,42.61666666666667,-70.66833333333334,50,-5,A
9345,Kitchener Bus Terminal,Kitchener,Canada,,N,43.44968,-80.49222,1083,-5,A
9346,Gare du Palais,Quebec,Canada,,N,46.8174,-71.2139,13,-5,A
9347,Johnstown Amtrak,Johnstown,United States,,N,40.3296,-78.9219,1168,-5,A
9348,Enumclaw Airport,Enumclaw,United States,,WA77,47.1956569,-122.0220561,738,-8,A
9349,Rock Airport,Tarentum,United States,9G1,N,40.6035463,-79.8261189,1063,-5,A
9350,Grand Central Terminal,New York,United States,,N,40.752726,-73.977229,70,-5,A
9351,Tremont,New York,United States,,N,40.847301,-73.89955,200,-5,A
9352,Plum Island Airport,Newburyport,United States,2B2,N,42.7953611,-70.8394444,11,-5,A
9353,Brooks Camp,Brooks Camp,United States,,N,58.556539,-155.777311,100,-9,A
9354,Kulik Lake Airport,Kulik Lodge,United States,LKK,PAKL,58.9821014404,-155.121002197,218,-08:00,AKDT
9355,Central Station,Glasgow,United Kingdom,ZGG,N,55.858,-4.258,25,0,E
9356,Euston Station,London,United Kingdom,QQU,N,51.5284,-0.1331,89,0,E
9357,Waterloo International,London,United Kingdom,QQW,N,51.5031,-0.1147,10,0,E
9358,Belorussky Station,Moscow,Russia,,N,55.7764,37.5803,400,4,N
9359,Railway Station,Omsk,Russia,,N,54.9833,73.3667,285,7,N
9360,Railway Station,Krasnoyarsk,Russia,,N,56.0167,93.0667,446,8,N
9361,Railway Station,Naushki,Russia,,N,50.3827,106.1056,1975,9,N
9362,Railway Station,Erlian,China,,N,43.65,111.9833,3159,8,N
9363,Guangzhoudong Railway Station,Guangzhou,China,,N,23.149554,113.32479,0,8,U
